date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2023-06-11,1.0,0.9999999986559716,1.0000000014104535,3691275758
2023-06-12,1.0,0.9999999985058222,1.0000000013984074,3691275758
2023-06-13,1.0,0.9999999985482585,1.0000000015499904,3691275758
2023-06-14,1.0,0.9999999985285948,1.000000001635596,3691275758
2023-06-15,1.0,0.9999999984267156,1.0000000017262765,3691275758
2023-06-16,1.0,0.9999999983320147,1.0000000018779498,3691275758
2023-06-17,1.0,0.9999999980458498,1.000000001810288,3691275758
2023-06-18,1.0,0.9999999980439076,1.0000000021080873,3691275758
2023-06-19,1.0,0.9999999978562663,1.0000000021245046,3691275758
2023-06-20,1.0,0.9999999976997138,1.0000000023319364,3691275758
2023-06-21,1.0,0.9999999975424345,1.000000002528973,3691275758
2023-06-22,1.0,0.9999999974779206,1.0000000027647977,3691275758
2023-06-23,1.0,0.9999999971303908,1.0000000029784606,3691275758
2023-06-24,1.0,0.9999999968958577,1.0000000032501442,3691275758
2023-06-25,1.0,0.9999999962255052,1.0000000036779817,3691275758
2023-06-26,1.0,0.999999996038074,1.0000000041547745,3691275758
2023-06-27,1.0,0.9999999958164695,1.0000000041917976,3691275758
2023-06-28,1.0,0.9999999953580674,1.0000000046795958,3691275758
2023-06-29,1.0,0.9999999951995011,1.00000000488897,3691275758
2023-06-30,1.0,0.999999995050239,1.0000000051524627,3691275758
2023-07-01,1.0,0.9999999938949231,1.000000005569395,3691275758
2023-07-02,1.0,0.999999993968312,1.0000000060450656,3691275758
2023-07-03,1.0,0.999999993056327,1.000000006571117,3691275758
2024-07-30,1.0,0.9999999987494044,1.0000000013509749,36918045023
2024-07-31,1.0,0.9999999987039088,1.0000000013513153,36918045023
2024-08-01,1.0,0.9999999987101061,1.0000000012621384,36918045023
2024-08-02,1.0,0.9999999987245984,1.0000000012706407,36918045023
2024-08-03,1.0,0.9999999987450059,1.0000000012846373,36918045023
2024-08-04,1.0,0.9999999987516867,1.0000000013305312,36918045023
2024-08-05,1.0,0.9999999987390434,1.0000000013064554,36918045023
2024-08-06,1.0,0.9999999986905994,1.000000001249277,36918045023
2024-08-07,1.0,0.9999999987167076,1.0000000012400883,36918045023
2024-08-08,1.0,0.9999999986025256,1.000000001205313,36918045023
2024-08-09,1.0,0.9999999987164201,1.0000000013072015,36918045023
2024-08-10,1.0,0.9999999987072636,1.0000000014025234,36918045023
2024-08-11,1.0,0.9999999986063218,1.0000000013207826,36918045023
2024-08-12,1.0,0.9999999986920077,1.000000001272525,36918045023
2024-08-13,1.0,0.999999998667686,1.0000000012815753,36918045023
2024-08-14,1.0,0.9999999987067099,1.000000001268127,36918045023
2024-08-15,1.0,0.9999999987233631,1.0000000012997312,36918045023
2024-08-16,1.0,0.9999999987314989,1.0000000012261618,36918045023
2024-08-17,1.0,0.9999999987198843,1.0000000012738688,36918045023
2024-08-18,1.0,0.9999999986565916,1.0000000012801402,36918045023
